主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP161-ED8AE5D6,2018-10-01,W1,研究費属性と大学の技術開発の関係について,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP161-ED8AE5D6.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP161-ED8AE5D6.txt,http://hdl.handle.net/11035/3212,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
开放科学、研究诚信与治理,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
中国科技能力与国际比较,科技创新政策与能力基线,C-NISTEP-DP162-C0A021BF,2018-10-01,W1,Microsoft academic graph の書誌情報データとしての評価,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP162-C0A021BF.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP162-C0A021BF.txt,http://hdl.handle.net/11035/3215,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-NR178-7C5F579F,2018-10-01,W1,サイエンスマップ2016ー論文データベース分析（2011-2016年）による注目される研究領域の動向調査ー,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR178-7C5F579F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR178-7C5F579F.txt,http://hdl.handle.net/11035/3213,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-NR178-7C5F579F,2018-10-01,W1,サイエンスマップ2016ー論文データベース分析（2011-2016年）による注目される研究領域の動向調査ー,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR178-7C5F579F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR178-7C5F579F.txt,http://hdl.handle.net/11035/3213,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-NR178-7C5F579F,2018-10-01,W1,サイエンスマップ2016ー論文データベース分析（2011-2016年）による注目される研究領域の動向調査ー,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR178-7C5F579F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR178-7C5F579F.txt,http://hdl.handle.net/11035/3213,官方PDF已保存并校验
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-NR178-7C5F579F,2018-10-01,W1,サイエンスマップ2016ー論文データベース分析（2011-2016年）による注目される研究領域の動向調査ー,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR178-7C5F579F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR178-7C5F579F.txt,http://hdl.handle.net/11035/3213,官方PDF已保存并校验
中国科技能力与国际比较,科技创新政策与能力基线,C-NISTEP-NR178-7C5F579F,2018-10-01,W1,サイエンスマップ2016ー論文データベース分析（2011-2016年）による注目される研究領域の動向調査ー,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR178-7C5F579F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR178-7C5F579F.txt,http://hdl.handle.net/11035/3213,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
开放科学、研究诚信与治理,科技创新政策与能力基线,C-NISTEP-DP163-5AE6855D,2018-11-01,W1,オープンサイエンスの社会課題解決に対する貢献－マルチステークホルダー・ワークショップによる予測－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP163-5AE6855D.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP163-5AE6855D.txt,http://hdl.handle.net/11035/3216,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM278-EF7236C0,2018-11-01,W1,地域科学技術指標2018,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM278-EF7236C0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM278-EF7236C0.txt,http://hdl.handle.net/11035/3217,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP164-A60CA9EE,2018-12-01,W1,日本におけるビジネスグループの 構造とパフォーマンス,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP164-A60CA9EE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP164-A60CA9EE.txt,http://hdl.handle.net/11035/3218,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-DP164-A60CA9EE,2018-12-01,W1,日本におけるビジネスグループの 構造とパフォーマンス,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP164-A60CA9EE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP164-A60CA9EE.txt,http://hdl.handle.net/11035/3218,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP164-A60CA9EE,2018-12-01,W1,日本におけるビジネスグループの 構造とパフォーマンス,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP164-A60CA9EE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP164-A60CA9EE.txt,http://hdl.handle.net/11035/3218,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP164-A60CA9EE,2018-12-01,W1,日本におけるビジネスグループの 構造とパフォーマンス,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP164-A60CA9EE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP164-A60CA9EE.txt,http://hdl.handle.net/11035/3218,官方PDF已保存并校验
