主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2019-RR-05,2020-03-01,W2,二酸化炭素資源化に関する調査報告,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-05.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2019-RR-06,2020-03-01,W2,ドライ・ウェット脳科学,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-RR-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-RR-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-RR-06.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
芯片、量子、通信与网络安全,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2019-SP-04,2020-03-01,W2,次世代育種・生物生産基盤の創成（第3部）気候変動下での環境負荷低減農業を実現する基盤の創出　～圃場における微生物、作物、気象を統合的に扱うモデルの開発に向けて～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-04.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-04.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-04.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2019-SP-05,2020-03-01,W2,4次元セローム　～細胞内機能素子の動的構造・局在・数量と 機能の因果の解明のための革新的技術開発～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-05.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-05.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-05.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2019-SP-06,2020-03-01,W2,環境や社会の変化に伴う水利用リスクの低減と管理,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-06.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-06.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-06.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2019-SP-07,2020-03-01,W2,環境調和型プラスチック戦略　～化学物質としてのプラスチックの安全な管理・活用を推進するための戦略的研究～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2019-SP-07.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2019-SP-07.txt,https://www.jst.go.jp/crds/report/CRDS-FY2019-SP-07.html,官方PDF已保存并校验
